RecordID,game_selector,gid,game_date,year,month,day,local_game_time,stadium_name,stadium_location,split,season_type,away_team_abbr,away_team_name,away_team_type,away_team_mascot,home_team_abbr,home_team_name,home_team_type,home_team_mascot,game_number,inning,top_or_bottom,atbat_num_within_game,start_tfs,start_tfs_zulu,batter_id,batter_name,batter_team,stand,b_height,pitcher_id,pitcher_name,pitcher_team,p_throws,event,event_es,home_team_runs,away_team_runs,pitch_result,pitch_type,pitch_type_name,pitch_type_confidence,balls,strikes,last_pitch_in_atbat,pitch_num_within_atbat,ax,ay,az,break_angle,break_length,break_y,des,des_es,end_speed,event_num,id,nasty,pfx_x,pfx_z,play_guid,px,pz,spin_dir,spin_rate,start_speed,sz_bot,sz_top,tfs,tfs_zulu,vx0,vy0,vz0,x0,y0,z0,zone,away_team,home_team
99,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,top,27,011540,2017-07-19T01:15:40Z,443558,Nelson Cruz,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,S,FF,four-seam fastball,0.888,2,2,0,5,-15.86889,29.18218,-16.23131,40.7,4.8,23.8,Foul,Foul,86.3,205,205,31,-8.324477,8.363216,3f6249e5-60ec-4ba2-9db7-bd9a11cd6d2f,-0.2449306,2.131541,224.866,2321.527,94.3,1.535,3.371,011732,2017-07-19T01:17:32Z,5.056512,-136.9499,-4.803220540593191,-1.0301958818485788,50.000000000000014,5.0120063502549606,7,Mariners,Astros
100,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,top,27,011540,2017-07-19T01:15:40Z,443558,Nelson Cruz,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,S,FT,two-seam fastball,0.928,2,2,0,6,-23.36711,26.99742,-29.50447,36.6,8.1,23.8,Foul,Foul,85.3,206,206,49,-12.6451,1.444644,3f795999-aecf-41df-8679-d297696081ee,-0.5970863,2.24706,263.482,2303.271,92.5,1.535,3.371,011802,2017-07-19T01:18:02Z,6.286092,-134.55,-1.4470820588376487,-1.3108663411942052,50.00000000000003,4.866795450717635,4,Mariners,Astros
101,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,top,27,011540,2017-07-19T01:15:40Z,443558,Nelson Cruz,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,2,0,S,FT,two-seam fastball,0.936,2,2,1,7,-23.04887,30.22452,-25.8646,39.1,7.4,23.8,Called Strike,Strike cantado,84.9,207,207,45,-12.51216,3.425102,6f09bb50-cb7e-4a20-ba88-e4c82919f779,0.3845128,2.734047,254.691,,92.7,1.535,3.371,011836,2017-07-19T01:18:36Z,8.32914,-135.3601,-1.0173156515804267,-1.1184198395033944,50,4.929693423485389,6,Mariners,Astros
102,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,28,012050,2017-07-19T01:20:50Z,503556,Marwin Gonzalez,Houston Astros,L,6-1,543208,Samuel Gaviglio,Seattle Mariners,R,Single,Sencillo,2,0,B,CU,curveball,0.909,0,0,0,1,4.312211,20.37927,-39.66304,-5.6,12.3,23.8,Ball,Bola mala,71.7,212,212,68,3.322598,-5.770339,08492b31-9e27-45c2-9baf-3b0220fd5387,-1.678909,3.17877,29.932,2245.871,77.9,1.565,3.411,012114,2017-07-19T01:21:14Z,-2.74919,-113.1354,2.1764476028916873,-0.8804528823975448,50.00000000000002,6.175567054662279,11,Mariners,Astros
103,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,28,012050,2017-07-19T01:20:50Z,503556,Marwin Gonzalez,Houston Astros,L,6-1,543208,Samuel Gaviglio,Seattle Mariners,R,Single,Sencillo,2,0,X,SI,sinker,0.927,1,0,1,2,-16.36805,26.38246,-25.14929,31.4,7.3,23.8,"In play, no out","En juego, no out",80.7,213,213,34,-9.832668,4.219936,017c054b-aa16-40a8-b18b-22230b49219e,-0.1886773,3.404938,246.772,2102.173,88.1,1.565,3.411,012135,2017-07-19T01:21:35Z,4.376343,-128.1866,-1.2765425930672714,-0.6402823087689492,50,5.871872890354438,2,Mariners,Astros
104,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,29,012158,2017-07-19T01:21:58Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Strikeout,Ponche,2,0,S,SI,sinker,0.878,0,0,0,1,-18.40915,26.73009,-26.39096,32.9,8.1,23.8,Foul,Foul,79.8,217,217,64,-11.35592,3.567371,fc763648-c7b6-44b1-99ab-ffaced5461f4,-0.634617,1.972745,252.56,1996.632,87.2,1.627,3.549,012228,2017-07-19T01:22:28Z,4.059655,-126.7442,-4.113406510415578,-0.7850615369427101,49.99999999999994,5.7324271736496595,7,Mariners,Astros
105,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,29,012158,2017-07-19T01:21:58Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Strikeout,Ponche,2,0,S,CH,changeup,0.982,0,1,0,2,-14.83053,24.37869,-30.05778,25,9.4,23.8,Foul (Runner Going),Foul (Corredor en movimiento),75.7,218,218,55,-10.20292,1.455927,44a75492-407d-4a90-8c5a-1aea0c811e07,-0.8361936,1.910083,261.879,1469.041,82.6,1.627,3.549,012256,2017-07-19T01:22:56Z,2.727375,-120.1185,-3.0453309361847682,-0.6645434438859557,50.00000000000005,5.880795132774399,13,Mariners,Astros
106,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,29,012158,2017-07-19T01:21:58Z,594828,Evan Gattis,Houston Astros,R,6-4,543208,Samuel Gaviglio,Seattle Mariners,R,Strikeout,Ponche,2,0,S,SL,slider,0.909,0,2,1,3,0.4467781,22.91313,-28.93365,-2.4,8,23.8,Swinging Strike,Strike tirándole,77.1,219,219,23,0.2979275,2.16081,bf8e1400-4aba-4226-a1f1-675f9f9f4d98,1.466199,2.081244,172.151,2037.221,83.6,1.627,3.549,012336,2017-07-19T01:23:36Z,4.730532,-121.4561,-2.9585017261310744,-0.5421282474554181,49.999999999999915,5.820942751496148,14,Mariners,Astros
107,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,30,012345,2017-07-19T01:23:45Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Double,Doble,3,0,B,SI,sinker,0.882,0,0,0,1,-13.30529,26.02255,-24.95479,27,7.1,23.8,Ball,Bola mala,80.1,223,223,68,-8.125578,4.408821,3b5f8c30-8aa0-4d00-ac40-82b1dbe8608e,-1.048475,2.999957,241.516,2010.854,87.4,1.627,3.549,012419,2017-07-19T01:24:19Z,1.916966,-127.1517,-2.1646221056402988,-0.756521790553306,50.00000000000002,5.841881897001643,11,Mariners,Astros
108,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,30,012345,2017-07-19T01:23:45Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Double,Doble,3,0,B,SI,sinker,0.887,1,0,0,2,-15.73766,26.5408,-25.94315,29.9,7.6,23.8,Ball,Bola mala,79.5,228,228,57,-9.723292,3.849677,ef9005e7-5a9e-4c71-89b9-5a379e98472f,-0.5829898,3.312299,248.4,2041.957,87.1,1.627,3.549,012554,2017-07-19T01:25:54Z,3.258146,-126.6095,-1.2564525198649001,-0.6255887950638279,49.99999999999996,5.896635859729339,1,Mariners,Astros
109,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,30,012345,2017-07-19T01:23:45Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Double,Doble,3,0,S,SI,sinker,0.918,2,0,0,3,-13.73256,29.13284,-19.2118,31.6,5.8,23.7,Called Strike,Strike cantado,79.7,229,229,60,-8.374561,7.904801,3f66868c-51db-43f7-bc14-aaf842dc1877,0.8977522,2.921153,226.652,2100.91,88.2,1.627,3.549,012620,2017-07-19T01:26:20Z,6.304742,-127.9648,-3.6403110059286297,-0.5236047554658441,49.999999999999986,5.887802769542753,12,Mariners,Astros
110,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,30,012345,2017-07-19T01:23:45Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Double,Doble,3,0,B,CU,curveball,0.886,2,1,0,4,1.92374,21.3391,-36.87475,-3.6,11.6,23.9,Ball,Bola mala,72.2,230,230,52,1.472354,-3.597728,b166bcaf-8244-44ca-8efa-1bbc3c2eea55,0.7063872,1.303065,22.255,2176.058,78.2,1.627,3.549,012648,2017-07-19T01:26:48Z,2.646254,-113.7322,-2.1085622466678853,-0.6645385684084472,49.999999999999964,5.90761140580159,14,Mariners,Astros
111,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,30,012345,2017-07-19T01:23:45Z,493114,Nori Aoki,Houston Astros,L,5-9,543208,Samuel Gaviglio,Seattle Mariners,R,Double,Doble,3,0,X,SL,slider,0.869,3,1,1,5,-0.5965782,20.20835,-33.51817,0.5,9.5,23.9,"In play, run(s)","En juego, carrera(s)",75.8,231,231,21,-0.4144494,-0.9337758,840e6064-933d-4336-87c2-3885a83d3eb2,3.45439e-02,2.082293,336.068,2130.72,81.5,1.627,3.549,012806,2017-07-19T01:28:06Z,2.01602,-118.5449,-1.798484304945252,-0.7688159833705519,50.00000000000004,5.877671207581319,8,Mariners,Astros
112,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,31,012855,2017-07-19T01:28:55Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,3,0,B,SL,slider,0.909,0,0,0,1,-5.27746e-02,20.97991,-32.98581,-0.5,9.2,23.9,Ball,Bola mala,75.6,238,238,66,-3.646304e-02,-0.5608653,9cdacebd-22e4-4d2a-9a79-c375a0bfea3f,6.833603e-02,3.567754,356.282,2090.587,81.9,1.535,3.371,012907,2017-07-19T01:29:07Z,1.951547,-119.0357,1.1886446907139412,-0.7543417929204471,49.99999999999999,6.028570874387735,12,Mariners,Astros
113,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,31,012855,2017-07-19T01:28:55Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,3,0,B,SL,slider,0.882,1,0,0,2,-3.988993,23.4137,-27.38733,6.6,7.7,23.8,Ball,Bola mala,77.1,239,239,52,-2.65254,3.183,3ac1ba5b-a756-4363-a6e2-e3f152312b6f,0.6958055,1.583668,219.805,2101.313,83.8,1.535,3.371,012932,2017-07-19T01:29:32Z,4.127682,-121.7341,-4.532406435024405,-0.6754424466298374,49.99999999999998,5.8343545988379075,9,Mariners,Astros
114,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,31,012855,2017-07-19T01:28:55Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,3,0,S,SL,slider,0.888,2,0,0,3,0.745075,20.70384,-32.31189,-1.8,9.2,23.9,Called Strike,Strike cantado,74.8,240,240,33,0.526518,-9.740943e-02,c50f25c4-ef7a-402e-87f6-cec4c8740f7c,0.1234607,3.376599,79.515,2189.323,81,1.535,3.371,012956,2017-07-19T01:29:56Z,1.817165,-117.7508,0.7847915325301545,-0.7241438046366883,49.99999999999998,6.010089707911358,12,Mariners,Astros
115,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,31,012855,2017-07-19T01:28:55Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,3,0,B,CH,changeup,0.985,2,1,0,4,-15.44253,22.77962,-26.25245,27.4,8.4,23.8,Ball In Dirt,Bola por el suelo,77.1,241,241,42,-10.33707,3.963857,c2bc1d67-46d0-4a2f-aa8a-b6873dea2426,1.212399,0.6676423,249.02,1582.903,83.5,1.535,3.371,013024,2017-07-19T01:30:24Z,7.228597,-121.2128,-6.440283530650615,-0.45941178278785244,49.99999999999999,5.638574688388599,14,Mariners,Astros
116,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,31,012855,2017-07-19T01:28:55Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,3,0,S,SI,sinker,0.888,3,1,0,5,-14.24748,27.35895,-23.24844,28.3,6.9,23.8,Foul,Foul,79.6,242,242,54,-8.7865,5.50447,dd1b9fee-f163-43bf-84a7-7ed666b2484d,0.6519071,2.086061,237.934,2079.709,87.4,1.535,3.371,013053,2017-07-19T01:30:53Z,5.947845,-126.9074,-4.360469805077971,-0.5874522743120688,50.000000000000014,5.69119503144668,9,Mariners,Astros
117,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,31,012855,2017-07-19T01:28:55Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,3,0,S,SL,slider,0.904,3,2,0,6,-0.738056,21.30648,-31.04661,0.8,8.4,23.9,Foul,Foul,77.3,243,243,18,-0.4897731,0.7481683,ccfbc2e6-2109-4c01-9a3c-9e5f52708659,6.626666e-02,2.691853,213.21,2122.157,83.4,1.535,3.371,013141,2017-07-19T01:31:41Z,1.900318,-121.3291,-1.2828634285804523,-0.6597516399834794,50.00000000000001,5.9061230319040945,5,Mariners,Astros
118,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,31,012855,2017-07-19T01:28:55Z,608324,Alex Bregman,Houston Astros,R,6-0,543208,Samuel Gaviglio,Seattle Mariners,R,Groundout,Roletazo de Out,3,0,X,SI,sinker,0.92,3,2,1,7,-18.92581,26.58403,-30.05761,30.1,8.8,23.8,"In play, out(s)","En juego, out(s)",80.4,244,244,37,-11.51571,1.28778,aaae95ff-9976-4f96-a3c2-be2504245d1c,0.1328137,1.946783,263.619,2188.113,87.7,1.535,3.371,013213,2017-07-19T01:32:13Z,5.931364,-127.4947,-3.150194322440086,-0.7296454059317545,49.999999999999986,5.574199236120069,8,Mariners,Astros
119,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,32,013242,2017-07-19T01:32:42Z,543807,George Springer,Houston Astros,R,6-3,543208,Samuel Gaviglio,Seattle Mariners,R,Double,Doble,4,0,S,SI,sinker,0.934,0,0,0,1,-19.57792,30.59766,-25.1515,35.6,7.7,23.7,Called Strike,Strike cantado,79.9,248,248,51,-11.85802,4.25344,c86bd19f-924b-4c89-a5f1-bdb14491235c,0.156888,3.214384,250.267,2043.942,88.7,1.535,3.371,013302,2017-07-19T01:33:02Z,5.80324,-128.6981,-1.5349182851856606,-0.6058283577319161,49.99999999999996,5.796065037623552,2,Mariners,Astros
120,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,32,013242,2017-07-19T01:32:42Z,543807,George Springer,Houston Astros,R,6-3,543208,Samuel Gaviglio,Seattle Mariners,R,Double,Doble,4,0,S,SL,slider,0.91,0,1,0,2,3.044255,24.09327,-34.22397,-5.4,10.1,23.8,Called Strike,Strike cantado,73.4,249,249,31,2.21067,-1.488605,5036e74b-5d41-4da6-b53e-5955d6681303,-8.687937e-02,3.311188,56.043,2168.26,80.8,1.535,3.371,013322,2017-07-19T01:33:22Z,0.8665058,-117.1713,1.2359822765106738,-0.7496459504214769,50.00000000000003,5.99792413229035,2,Mariners,Astros
121,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,32,013242,2017-07-19T01:32:42Z,543807,George Springer,Houston Astros,R,6-3,543208,Samuel Gaviglio,Seattle Mariners,R,Double,Doble,4,0,X,CU,curveball,0.74,0,2,1,3,3.120939,21.90761,-39.11791,-4.7,12.1,23.8,"In play, run(s)","En juego, carrera(s)",71.8,250,250,19,2.394634,-5.327884,c89fa38d-450a-4df8-a148-f450e94068ad,-0.2422322,2.651853,24.2,2117.193,78.3,1.535,3.371,013346,2017-07-19T01:33:46Z,0.3544481,-113.7539,1.261133494158373,-0.7111887136146243,49.99999999999991,5.9843352063201944,4,Mariners,Astros
122,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,33,013410,2017-07-19T01:34:10Z,514888,Jose Altuve,Houston Astros,R,5-6,543208,Samuel Gaviglio,Seattle Mariners,R,Runner Out,Corredor Out,4,0,B,SL,slider,0.897,0,0,0,1,-2.449527,26.73797,-26.67027,3.1,7.5,23.8,Ball,Bola mala,76.6,258,258,79,-1.634107,3.671631,1e6fb49c-a565-4b24-82e3-b13d406921ac,1.085594,1.974898,203.991,2198.662,84.3,1.448,3.104,013512,2017-07-19T01:35:12Z,4.67758,-122.374,-3.581445136724184,-0.6479758179448681,49.99999999999997,5.771095733307568,14,Mariners,Astros
123,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,33,013410,2017-07-19T01:34:10Z,514888,Jose Altuve,Houston Astros,R,5-6,543208,Samuel Gaviglio,Seattle Mariners,R,Runner Out,Corredor Out,4,0,S,SI,sinker,0.909,1,0,0,2,-19.72921,31.44106,-27.34953,33,8.6,23.7,Foul,Foul,79.2,259,259,47,-12.23113,2.990964,8900c9ec-a7a1-4bfb-93cf-3650858cb9b7,-0.1840454,1.392792,256.259,2158.212,87.9,1.448,3.104,013534,2017-07-19T01:35:34Z,5.071148,-127.574,-5.152449030768783,-0.6324717267862598,49.99999999999996,5.651397406257253,13,Mariners,Astros
124,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,33,013410,2017-07-19T01:34:10Z,514888,Jose Altuve,Houston Astros,R,5-6,543208,Samuel Gaviglio,Seattle Mariners,R,Runner Out,Corredor Out,4,0,S,CH,changeup,0.92,1,1,0,3,-16.7411,23.01511,-33.38793,25.1,10.2,23.8,Foul,Foul,76.8,260,260,28,-11.2545,-0.8160533,7ecabcbe-a215-4125-8bb3-45304482aa3d,-4.199929e-02,1.657544,274.147,1412.487,83.2,1.448,3.104,013607,2017-07-19T01:36:07Z,4.787356,-121.0354,-2.7268527154232745,-0.5805552750252461,50.00000000000002,5.714379671328468,8,Mariners,Astros
125,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,4,bottom,33,013410,2017-07-19T01:34:10Z,514888,Jose Altuve,Houston Astros,R,5-6,543208,Samuel Gaviglio,Seattle Mariners,R,Runner Out,Corredor Out,4,0,B,SI,sinker,0.917,1,2,1,4,-11.49444,25.51056,-24.73607,21.7,6.7,23.8,Ball,Bola mala,80.4,261,261,35,-6.985057,4.519983,9cf5d468-cf31-4493-9eff-d45c9692d304,1.573831,2.79895,237.093,2149.272,87.7,1.448,3.104,013644,2017-07-19T01:36:44Z,7.572983,-127.3159,-2.475473606783474,-0.5280939916496155,49.99999999999995,5.736199997660073,12,Mariners,Astros
126,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,5,top,34,013939,2017-07-19T01:39:39Z,572122,Kyle Seager,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Double,Doble,4,0,B,SL,slider,0.942,0,0,0,1,1.113128,21.45262,-27.79413,-3.2,7.5,23.9,Ball,Bola mala,76.7,267,267,57,0.7453132,2.932648,9668dc37-92ed-4e66-b5e3-ef6bb2f21007,-1.566422,3.131682,165.742,2489.466,83.2,1.535,3.371,013951,2017-07-19T01:39:51Z,2.652772,-120.8704,0.6503807161230155,-2.7706774112117962,50.00000000000002,5.281477183270467,11,Mariners,Astros
127,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,5,top,34,013939,2017-07-19T01:39:39Z,572122,Kyle Seager,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Double,Doble,4,0,B,FT,two-seam fastball,0.919,1,0,0,2,-16.90495,25.50048,-21.53298,35.7,6.1,23.8,Ball,Bola mala,84,268,268,58,-9.411639,5.924292,eb775bcf-a0e3-498b-ba64-737f443f2e66,-1.275229,2.887461,237.81,2279.771,91.2,1.535,3.371,014007,2017-07-19T01:40:07Z,6.503934,-132.4859,-1.3993792441435065,-2.526235007034905,49.99999999999992,4.9801417133053985,11,Mariners,Astros
128,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,5,top,34,013939,2017-07-19T01:39:39Z,572122,Kyle Seager,Seattle Mariners,L,6-0,502748,Brad Peacock,Houston Astros,R,Double,Doble,4,0,X,FF,four-seam fastball,0.571,2,0,1,3,-18.36699,26.64715,-18.55095,41.2,5.6,23.8,"In play, no out","En juego, no out",84.9,269,269,51,-9.992549,7.411639,5b3ca5c0-ee3e-4a1b-8004-11470b8c7373,-0.8528139,2.432912,233.434,2234.182,92.4,1.535,3.371,014023,2017-07-19T01:40:23Z,7.918714,-134.145,-3.5890155464966407,-2.532156222085405,49.99999999999999,5.096133109548647,13,Mariners,Astros
129,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,5,top,35,014113,2017-07-19T01:41:13Z,502143,Danny Valencia,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,4,0,B,FT,two-seam fastball,0.928,0,0,0,1,-23.43088,30.09422,-25.96273,39.4,7.8,23.8,Ball,Bola mala,84.1,273,273,66,-12.94301,3.431079,b9584538-1359-4363-8eae-fe28bfac6586,-0.6093928,1.574098,255.153,2236.273,92.3,1.589,3.467,014121,2017-07-19T01:41:21Z,6.426922,-133.9912,-3.9782056503325918,-1.3631369478549382,50.000000000000014,4.942217979346788,13,Mariners,Astros
130,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,5,top,35,014113,2017-07-19T01:41:13Z,502143,Danny Valencia,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,4,0,X,FT,two-seam fastball,0.937,1,0,1,2,-23.68193,30.81874,-20.03012,46.3,6.8,23.8,"In play, out(s)","En juego, out(s)",83.8,274,274,37,-13.0958,6.715433,b6af7a05-fcd2-45b3-a25a-60b63fc6eb0b,9.064496e-02,2.17635,242.851,2260.988,92.5,1.589,3.467,014142,2017-07-19T01:41:42Z,7.90274,-134.0884,-4.043502362384337,-1.2038440393070942,49.999999999999986,5.14524779473108,8,Mariners,Astros
